# Tx(m) Ty(m) Rx(m) Ry(m) loss(dB)
14.000000 19.200000 11.200000 7.200000 1000.000000
14.000000 19.200000 14.000000 7.200000 1000.000000
14.000000 19.200000 16.800000 7.200000 1000.000000
14.000000 19.200000 19.600000 7.200000 1000.000000
14.000000 19.200000 22.400000 7.200000 1000.000000
14.000000 19.200000 25.200000 7.200000 1000.000000
14.000000 19.200000 28.000000 7.200000 1000.000000

14.000000 19.200000 0.000000 9.600000 1000.000000
14.000000 19.200000 2.800000 9.600000 1000.000000
14.000000 19.200000 5.600000 9.600000 1000.000000
14.000000 19.200000 8.400000 9.600000 1000.000000
14.000000 19.200000 11.200000 9.600000 1000.000000
14.000000 19.200000 14.000000 9.600000 1000.000000
14.000000 19.200000 16.800000 9.600000 1000.000000
14.000000 19.200000 19.600000 9.600000 1000.000000
14.000000 19.200000 22.400000 9.600000 1000.000000
14.000000 19.200000 25.200000 9.600000 1000.000000
14.000000 19.200000 28.000000 9.600000 1000.000000

14.000000 19.200000 0.000000 12.000000 1000.000000
14.000000 19.200000 2.800000 12.000000 1000.000000
14.000000 19.200000 5.600000 12.000000 1000.000000
14.000000 19.200000 8.400000 12.000000 1000.000000
14.000000 19.200000 11.200000 12.000000 1000.000000
14.000000 19.200000 14.000000 12.000000 1000.000000
14.000000 19.200000 16.800000 12.000000 1000.000000
14.000000 19.200000 19.600000 12.000000 1000.000000
14.000000 19.200000 22.400000 12.000000 1000.000000
14.000000 19.200000 25.200000 12.000000 1000.000000
14.000000 19.200000 28.000000 12.000000 1000.000000

14.000000 19.200000 0.000000 14.400000 1000.000000
14.000000 19.200000 2.800000 14.400000 1000.000000
14.000000 19.200000 5.600000 14.400000 1000.000000
14.000000 19.200000 8.400000 14.400000 1000.000000
14.000000 19.200000 11.200000 14.400000 1000.000000
14.000000 19.200000 14.000000 14.400000 1000.000000
14.000000 19.200000 16.800000 14.400000 1000.000000
14.000000 19.200000 19.600000 14.400000 1000.000000
14.000000 19.200000 22.400000 14.400000 1000.000000
14.000000 19.200000 25.200000 14.400000 1000.000000
14.000000 19.200000 28.000000 14.400000 1000.000000

14.000000 19.200000 0.000000 16.800000 1000.000000
14.000000 19.200000 2.800000 16.800000 1000.000000
14.000000 19.200000 5.600000 16.800000 1000.000000
14.000000 19.200000 8.400000 16.800000 1000.000000
14.000000 19.200000 11.200000 16.800000 1000.000000
14.000000 19.200000 14.000000 16.800000 1000.000000
14.000000 19.200000 16.800000 16.800000 1000.000000
14.000000 19.200000 19.600000 16.800000 1000.000000
14.000000 19.200000 22.400000 16.800000 1000.000000
14.000000 19.200000 25.200000 16.800000 1000.000000
14.000000 19.200000 28.000000 16.800000 1000.000000

14.000000 19.200000 0.000000 19.200000 1000.000000
14.000000 19.200000 2.800000 19.200000 1000.000000
14.000000 19.200000 5.600000 19.200000 1000.000000
14.000000 19.200000 8.400000 19.200000 1000.000000
14.000000 19.200000 11.200000 19.200000 1000.000000
14.000000 19.200000 14.000000 19.200000 1000.000000
14.000000 19.200000 16.800000 19.200000 1000.000000
14.000000 19.200000 19.600000 19.200000 1000.000000
14.000000 19.200000 22.400000 19.200000 1000.000000
14.000000 19.200000 25.200000 19.200000 1000.000000
14.000000 19.200000 28.000000 19.200000 1000.000000

14.000000 19.200000 0.000000 21.600000 1000.000000
14.000000 19.200000 2.800000 21.600000 1000.000000
14.000000 19.200000 5.600000 21.600000 1000.000000
14.000000 19.200000 8.400000 21.600000 1000.000000
14.000000 19.200000 11.200000 21.600000 1000.000000
14.000000 19.200000 14.000000 21.600000 1000.000000
14.000000 19.200000 16.800000 21.600000 1000.000000
14.000000 19.200000 19.600000 21.600000 1000.000000
14.000000 19.200000 22.400000 21.600000 1000.000000
14.000000 19.200000 25.200000 21.600000 1000.000000
14.000000 19.200000 28.000000 21.600000 1000.000000

14.000000 19.200000 0.000000 24.000000 1000.000000
14.000000 19.200000 2.800000 24.000000 1000.000000
14.000000 19.200000 5.600000 24.000000 1000.000000
14.000000 19.200000 8.400000 24.000000 1000.000000
14.000000 19.200000 11.200000 24.000000 1000.000000
14.000000 19.200000 14.000000 24.000000 1000.000000
14.000000 19.200000 16.800000 24.000000 1000.000000
14.000000 19.200000 19.600000 24.000000 1000.000000
14.000000 19.200000 22.400000 24.000000 1000.000000
14.000000 19.200000 25.200000 24.000000 1000.000000
14.000000 19.200000 28.000000 24.000000 1000.000000

16.800000 19.200000 0.000000 0.000000 156.290192
16.800000 19.200000 2.800000 0.000000 290.429565
16.800000 19.200000 5.600000 0.000000 286.409149
16.800000 19.200000 8.400000 0.000000 268.989258
16.800000 19.200000 11.200000 0.000000 272.926208
16.800000 19.200000 14.000000 0.000000 268.357086
16.800000 19.200000 16.800000 0.000000 268.305634
16.800000 19.200000 19.600000 0.000000 263.733826
16.800000 19.200000 22.400000 0.000000 278.304016
16.800000 19.200000 25.200000 0.000000 285.170044
16.800000 19.200000 28.000000 0.000000 162.274704

16.800000 19.200000 0.000000 2.400000 293.850739
16.800000 19.200000 2.800000 2.400000 163.062653
16.800000 19.200000 5.600000 2.400000 161.782547
16.800000 19.200000 8.400000 2.400000 156.747131
16.800000 19.200000 11.200000 2.400000 152.327727
16.800000 19.200000 14.000000 2.400000 120.362223
16.800000 19.200000 16.800000 2.400000 120.381617
16.800000 19.200000 19.600000 2.400000 138.195430
16.800000 19.200000 22.400000 2.400000 154.011581
16.800000 19.200000 25.200000 2.400000 151.434708
16.800000 19.200000 28.000000 2.400000 163.866531

16.800000 19.200000 0.000000 4.800000 293.615570
16.800000 19.200000 2.800000 4.800000 163.515427
16.800000 19.200000 5.600000 4.800000 147.532486
16.800000 19.200000 8.400000 4.800000 166.041824
16.800000 19.200000 11.200000 4.800000 63.823113
16.800000 19.200000 14.000000 4.800000 1000.000000
16.800000 19.200000 16.800000 4.800000 63.211475
16.800000 19.200000 19.600000 4.800000 131.914795
16.800000 19.200000 22.400000 4.800000 115.827271
16.800000 19.200000 25.200000 4.800000 151.888306
16.800000 19.200000 28.000000 4.800000 164.499481

16.800000 19.200000 0.000000 7.200000 293.603851
16.800000 19.200000 2.800000 7.200000 163.998169
16.800000 19.200000 5.600000 7.200000 112.925896
16.800000 19.200000 8.400000 7.200000 166.929031
16.800000 19.200000 11.200000 7.200000 94.278305
16.800000 19.200000 14.000000 7.200000 1000.000000
16.800000 19.200000 16.800000 7.200000 61.627850
16.800000 19.200000 19.600000 7.200000 103.964729
16.800000 19.200000 22.400000 7.200000 116.137306
16.800000 19.200000 25.200000 7.200000 152.436050
16.800000 19.200000 28.000000 7.200000 165.190933

16.800000 19.200000 0.000000 9.600000 293.599915
16.800000 19.200000 2.800000 9.600000 146.215790
16.800000 19.200000 5.600000 9.600000 113.160507
16.800000 19.200000 8.400000 9.600000 167.936707
16.800000 19.200000 11.200000 9.600000 116.033371
16.800000 19.200000 14.000000 9.600000 1000.000000
16.800000 19.200000 16.800000 9.600000 59.689649
16.800000 19.200000 19.600000 9.600000 99.765594
16.800000 19.200000 22.400000 9.600000 116.521973
16.800000 19.200000 25.200000 9.600000 115.464584
16.800000 19.200000 28.000000 9.600000 165.920486

16.800000 19.200000 0.000000 12.000000 294.035614
16.800000 19.200000 2.800000 12.000000 146.447876
16.800000 19.200000 5.600000 12.000000 148.469070
16.800000 19.200000 8.400000 12.000000 114.383942
16.800000 19.200000 11.200000 12.000000 116.370277
16.800000 19.200000 14.000000 12.000000 57.802513
16.800000 19.200000 16.800000 12.000000 57.190875
16.800000 19.200000 19.600000 12.000000 121.959717
16.800000 19.200000 22.400000 12.000000 117.002937
16.800000 19.200000 25.200000 12.000000 153.800354
16.800000 19.200000 28.000000 12.000000 166.646027

16.800000 19.200000 0.000000 14.400000 294.039948
16.800000 19.200000 2.800000 14.400000 165.356369
16.800000 19.200000 5.600000 14.400000 148.780136
16.800000 19.200000 8.400000 14.400000 170.098495
16.800000 19.200000 11.200000 14.400000 116.890121
16.800000 19.200000 14.000000 14.400000 1000.000000
16.800000 19.200000 16.800000 14.400000 53.669050
16.800000 19.200000 19.600000 14.400000 123.345322
16.800000 19.200000 22.400000 14.400000 117.576469
16.800000 19.200000 25.200000 14.400000 154.529297
16.800000 19.200000 28.000000 14.400000 167.291122

16.800000 19.200000 0.000000 16.800000 293.824524
16.800000 19.200000 2.800000 16.800000 165.626053
16.800000 19.200000 5.600000 16.800000 149.009674
16.800000 19.200000 8.400000 16.800000 170.933853
16.800000 19.200000 11.200000 16.800000 117.481514
16.800000 19.200000 14.000000 16.800000 1000.000000
16.800000 19.200000 16.800000 16.800000 47.648450
16.800000 19.200000 19.600000 16.800000 125.589691
16.800000 19.200000 22.400000 16.800000 118.160980
16.800000 19.200000 25.200000 16.800000 155.114243
16.800000 19.200000 28.000000 16.800000 167.749664

16.800000 19.200000 0.000000 19.200000 293.826630
16.800000 19.200000 2.800000 19.200000 165.722824
16.800000 19.200000 5.600000 19.200000 149.095230
16.800000 19.200000 8.400000 19.200000 171.258606
16.800000 19.200000 11.200000 19.200000 117.783607
16.800000 19.200000 14.000000 19.200000 1000.000000
16.800000 19.200000 16.800000 19.200000 0.000000
16.800000 19.200000 19.600000 19.200000 127.342133
16.800000 19.200000 22.400000 19.200000 118.436035
16.800000 19.200000 25.200000 19.200000 155.345383
16.800000 19.200000 28.000000 19.200000 167.917923

16.800000 19.200000 0.000000 21.600000 279.496857
16.800000 19.200000 2.800000 21.600000 125.922874
16.800000 19.200000 5.600000 21.600000 126.645363
16.800000 19.200000 8.400000 21.600000 127.523727
16.800000 19.200000 11.200000 21.600000 128.709290
16.800000 19.200000 14.000000 21.600000 130.638565
16.800000 19.200000 16.800000 21.600000 132.627930
16.800000 19.200000 19.600000 21.600000 130.638565
16.800000 19.200000 22.400000 21.600000 128.709290
16.800000 19.200000 25.200000 21.600000 127.523727
16.800000 19.200000 28.000000 21.600000 157.077637

16.800000 19.200000 0.000000 24.000000 159.005219
16.800000 19.200000 2.800000 24.000000 159.920486
16.800000 19.200000 5.600000 24.000000 161.067413
16.800000 19.200000 8.400000 24.000000 162.532089
16.800000 19.200000 11.200000 24.000000 164.376846
16.800000 19.200000 14.000000 24.000000 166.418518
16.800000 19.200000 16.800000 24.000000 167.515411
16.800000 19.200000 19.600000 24.000000 166.418518
16.800000 19.200000 22.400000 24.000000 164.376846
16.800000 19.200000 25.200000 24.000000 162.532089
16.800000 19.200000 28.000000 24.000000 159.277252

19.600000 19.200000 0.000000 0.000000 170.303223
19.600000 19.200000 2.800000 0.000000 304.011322
19.600000 19.200000 5.600000 0.000000 301.079193
19.600000 19.200000 8.400000 0.000000 297.501617
19.600000 19.200000 11.200000 0.000000 292.908630
19.600000 19.200000 14.000000 0.000000 286.470856
19.600000 19.200000 16.800000 0.000000 275.699493
19.600000 19.200000 19.600000 0.000000 268.305634
19.600000 19.200000 22.400000 0.000000 268.357086
19.600000 19.200000 25.200000 0.000000 266.489532
19.600000 19.200000 28.000000 0.000000 128.899728

19.600000 19.200000 0.000000 2.400000 306.536224
19.600000 19.200000 2.800000 2.400000 177.385498
19.600000 19.200000 5.600000 2.400000 176.012711
19.600000 19.200000 8.400000 2.400000 172.955933
19.600000 19.200000 11.200000 2.400000 168.840912
19.600000 19.200000 14.000000 2.400000 162.773849
19.600000 19.200000 16.800000 2.400000 151.871124
19.600000 19.200000 19.600000 2.400000 120.356474
19.600000 19.200000 22.400000 2.400000 120.119793
19.600000 19.200000 25.200000 2.400000 86.474183
19.600000 19.200000 28.000000 2.400000 110.351964

19.600000 19.200000 0.000000 4.800000 306.573578
19.600000 19.200000 2.800000 4.800000 177.856445
19.600000 19.200000 5.600000 4.800000 165.052811
19.600000 19.200000 8.400000 4.800000 184.461090
19.600000 19.200000 11.200000 4.800000 155.284042
19.600000 19.200000 14.000000 4.800000 1000.000000
19.600000 19.200000 16.800000 4.800000 121.443733
19.600000 19.200000 19.600000 4.800000 63.211475
19.600000 19.200000 22.400000 4.800000 63.372648
19.600000 19.200000 25.200000 4.800000 81.206383
19.600000 19.200000 28.000000 4.800000 115.935185

19.600000 19.200000 0.000000 7.200000 306.608917
19.600000 19.200000 2.800000 7.200000 178.325226
19.600000 19.200000 5.600000 7.200000 165.410309
19.600000 19.200000 8.400000 7.200000 185.384659
19.600000 19.200000 11.200000 7.200000 120.493103
19.600000 19.200000 14.000000 7.200000 1000.000000
19.600000 19.200000 16.800000 7.200000 121.932327
19.600000 19.200000 19.600000 7.200000 61.627850
19.600000 19.200000 22.400000 7.200000 61.858087
19.600000 19.200000 25.200000 7.200000 70.356489
19.600000 19.200000 28.000000 7.200000 150.110962

19.600000 19.200000 0.000000 9.600000 306.643036
19.600000 19.200000 2.800000 9.600000 163.243301
19.600000 19.200000 5.600000 9.600000 153.271439
19.600000 19.200000 8.400000 9.600000 186.330109
19.600000 19.200000 11.200000 9.600000 120.960777
19.600000 19.200000 14.000000 9.600000 1000.000000
19.600000 19.200000 16.800000 9.600000 122.549835
19.600000 19.200000 19.600000 9.600000 59.689649
19.600000 19.200000 22.400000 9.600000 60.044225
19.600000 19.200000 25.200000 9.600000 60.961598
19.600000 19.200000 28.000000 9.600000 150.733688

19.600000 19.200000 0.000000 12.000000 306.672302
19.600000 19.200000 2.800000 12.000000 163.964157
19.600000 19.200000 5.600000 12.000000 166.088699
19.600000 19.200000 8.400000 12.000000 154.752899
19.600000 19.200000 11.200000 12.000000 156.989029
19.600000 19.200000 14.000000 12.000000 122.095032
19.600000 19.200000 16.800000 12.000000 123.325851
19.600000 19.200000 19.600000 12.000000 57.190875
19.600000 19.200000 22.400000 12.000000 57.802513
19.600000 19.200000 25.200000 12.000000 118.097023
19.600000 19.200000 28.000000 12.000000 151.448486

19.600000 19.200000 0.000000 14.400000 306.695190
19.600000 19.200000 2.800000 14.400000 179.492020
19.600000 19.200000 5.600000 14.400000 166.362122
19.600000 19.200000 8.400000 14.400000 188.033752
19.600000 19.200000 11.200000 14.400000 157.593124
19.600000 19.200000 14.000000 14.400000 1000.000000
19.600000 19.200000 16.800000 14.400000 124.441208
19.600000 19.200000 19.600000 14.400000 53.669050
19.600000 19.200000 22.400000 14.400000 54.940998
19.600000 19.200000 25.200000 14.400000 118.690765
19.600000 19.200000 28.000000 14.400000 152.212708

19.600000 19.200000 0.000000 16.800000 306.709290
19.600000 19.200000 2.800000 16.800000 179.701843
19.600000 19.200000 5.600000 16.800000 166.547424
19.600000 19.200000 8.400000 16.800000 188.589554
19.600000 19.200000 11.200000 16.800000 158.071655
19.600000 19.200000 14.000000 16.800000 1000.000000
19.600000 19.200000 16.800000 16.800000 126.076523
19.600000 19.200000 19.600000 16.800000 47.648450
19.600000 19.200000 22.400000 16.800000 51.379614
19.600000 19.200000 25.200000 16.800000 119.411469
19.600000 19.200000 28.000000 16.800000 152.848083

19.600000 19.200000 0.000000 19.200000 306.714355
19.600000 19.200000 2.800000 19.200000 179.774185
19.600000 19.200000 5.600000 19.200000 166.613937
19.600000 19.200000 8.400000 19.200000 188.792236
19.600000 19.200000 11.200000 19.200000 158.260223
19.600000 19.200000 14.000000 19.200000 1000.000000
19.600000 19.200000 16.800000 19.200000 127.345375
19.600000 19.200000 19.600000 19.200000 0.000000
19.600000 19.200000 22.400000 19.200000 48.987385
19.600000 19.200000 25.200000 19.200000 119.778999
19.600000 19.200000 28.000000 19.200000 153.098251

19.600000 19.200000 0.000000 21.600000 306.709290
19.600000 19.200000 2.800000 21.600000 151.533218
19.600000 19.200000 5.600000 21.600000 149.284607
19.600000 19.200000 8.400000 21.600000 146.394867
19.600000 19.200000 11.200000 21.600000 142.420654
19.600000 19.200000 14.000000 21.600000 136.143631
19.600000 19.200000 16.800000 21.600000 130.638565
19.600000 19.200000 19.600000 21.600000 132.627930
19.600000 19.200000 22.400000 21.600000 130.638565
19.600000 19.200000 25.200000 21.600000 128.709290
19.600000 19.200000 28.000000 21.600000 156.809052

19.600000 19.200000 0.000000 24.000000 175.067688
19.600000 19.200000 2.800000 24.000000 173.300476
19.600000 19.200000 5.600000 24.000000 171.253265
19.600000 19.200000 8.400000 24.000000 168.784149
19.600000 19.200000 11.200000 24.000000 162.532089
19.600000 19.200000 14.000000 24.000000 164.376846
19.600000 19.200000 16.800000 24.000000 166.418518
19.600000 19.200000 19.600000 24.000000 167.515411
19.600000 19.200000 22.400000 24.000000 166.418518
19.600000 19.200000 25.200000 24.000000 164.376846
19.600000 19.200000 28.000000 24.000000 158.378647

22.400000 19.200000 0.000000 0.000000 1000.000000
22.400000 19.200000 2.800000 0.000000 295.417511
22.400000 19.200000 5.600000 0.000000 292.640198
22.400000 19.200000 8.400000 0.000000 289.095062
22.400000 19.200000 11.200000 0.000000 285.354919
22.400000 19.200000 14.000000 0.000000 268.989258
22.400000 19.200000 16.800000 0.000000 269.775848
22.400000 19.200000 19.600000 0.000000 268.357086
22.400000 19.200000 22.400000 0.000000 268.305634
22.400000 19.200000 25.200000 0.000000 284.873871
22.400000 19.200000 28.000000 0.000000 150.880966

22.400000 19.200000 0.000000 2.400000 297.992798
22.400000 19.200000 2.800000 2.400000 1000.000000
22.400000 19.200000 5.600000 2.400000 166.831879
22.400000 19.200000 8.400000 2.400000 163.961029
22.400000 19.200000 11.200000 2.400000 160.188049
22.400000 19.200000 14.000000 2.400000 120.230479
22.400000 19.200000 16.800000 2.400000 135.964252
22.400000 19.200000 19.600000 2.400000 120.004394
22.400000 19.200000 22.400000 2.400000 117.817342
22.400000 19.200000 25.200000 2.400000 72.058732
22.400000 19.200000 28.000000 2.400000 151.425171

22.400000 19.200000 0.000000 4.800000 297.751984
22.400000 19.200000 2.800000 4.800000 169.469086
22.400000 19.200000 5.600000 4.800000 156.714462
22.400000 19.200000 8.400000 4.800000 177.001434
22.400000 19.200000 11.200000 4.800000 147.775162
22.400000 19.200000 14.000000 4.800000 1000.000000
22.400000 19.200000 16.800000 4.800000 118.387047
22.400000 19.200000 19.600000 4.800000 63.372648
22.400000 19.200000 22.400000 4.800000 63.211475
22.400000 19.200000 25.200000 4.800000 99.037697
22.400000 19.200000 28.000000 4.800000 152.102570

22.400000 19.200000 0.000000 7.200000 297.737030
22.400000 19.200000 2.800000 7.200000 169.798019
22.400000 19.200000 5.600000 7.200000 156.924866
22.400000 19.200000 8.400000 7.200000 177.638016
22.400000 19.200000 11.200000 7.200000 148.031357
22.400000 19.200000 14.000000 7.200000 1000.000000
22.400000 19.200000 16.800000 7.200000 62.483530
22.400000 19.200000 19.600000 7.200000 61.858087
22.400000 19.200000 22.400000 7.200000 61.627850
22.400000 19.200000 25.200000 7.200000 114.755745
22.400000 19.200000 28.000000 7.200000 152.945541

22.400000 19.200000 0.000000 9.600000 297.726379
22.400000 19.200000 2.800000 9.600000 170.108688
22.400000 19.200000 5.600000 9.600000 144.645630
22.400000 19.200000 8.400000 9.600000 178.272858
22.400000 19.200000 11.200000 9.600000 112.753746
22.400000 19.200000 14.000000 9.600000 1000.000000
22.400000 19.200000 16.800000 9.600000 105.354630
22.400000 19.200000 19.600000 9.600000 60.044225
22.400000 19.200000 22.400000 9.600000 59.689649
22.400000 19.200000 25.200000 9.600000 120.233955
22.400000 19.200000 28.000000 9.600000 153.988846

22.400000 19.200000 0.000000 12.000000 297.720520
22.400000 19.200000 2.800000 12.000000 155.119217
22.400000 19.200000 5.600000 12.000000 157.328705
22.400000 19.200000 8.400000 12.000000 146.111237
22.400000 19.200000 11.200000 12.000000 148.664566
22.400000 19.200000 14.000000 12.000000 114.123695
22.400000 19.200000 16.800000 12.000000 116.942245
22.400000 19.200000 19.600000 12.000000 57.802513
22.400000 19.200000 22.400000 12.000000 57.190875
22.400000 19.200000 25.200000 12.000000 120.929428
22.400000 19.200000 28.000000 12.000000 155.260117

22.400000 19.200000 0.000000 14.400000 297.502625
22.400000 19.200000 2.800000 14.400000 170.596909
22.400000 19.200000 5.600000 14.400000 157.489929
22.400000 19.200000 8.400000 14.400000 179.362701
22.400000 19.200000 11.200000 14.400000 148.979813
22.400000 19.200000 14.000000 14.400000 1000.000000
22.400000 19.200000 16.800000 14.400000 117.469193
22.400000 19.200000 19.600000 14.400000 54.940998
22.400000 19.200000 22.400000 14.400000 53.669050
22.400000 19.200000 25.200000 14.400000 122.090736
22.400000 19.200000 28.000000 14.400000 156.718933

22.400000 19.200000 0.000000 16.800000 297.501495
22.400000 19.200000 2.800000 16.800000 170.735672
22.400000 19.200000 5.600000 16.800000 157.597778
22.400000 19.200000 8.400000 16.800000 179.696198
22.400000 19.200000 11.200000 16.800000 149.215973
22.400000 19.200000 14.000000 16.800000 1000.000000
22.400000 19.200000 16.800000 16.800000 118.108810
22.400000 19.200000 19.600000 16.800000 51.379614
22.400000 19.200000 22.400000 16.800000 47.648450
22.400000 19.200000 25.200000 16.800000 123.902145
22.400000 19.200000 28.000000 16.800000 158.097855

22.400000 19.200000 0.000000 19.200000 297.714813
22.400000 19.200000 2.800000 19.200000 170.783585
22.400000 19.200000 5.600000 19.200000 157.635635
22.400000 19.200000 8.400000 19.200000 179.815613
22.400000 19.200000 11.200000 19.200000 149.305206
22.400000 19.200000 14.000000 19.200000 1000.000000
22.400000 19.200000 16.800000 19.200000 118.434570
22.400000 19.200000 19.600000 19.200000 48.987385
22.400000 19.200000 22.400000 19.200000 0.000000
22.400000 19.200000 25.200000 19.200000 125.350906
22.400000 19.200000 28.000000 19.200000 158.723480

22.400000 19.200000 0.000000 21.600000 278.990906
22.400000 19.200000 2.800000 21.600000 124.692055
22.400000 19.200000 5.600000 21.600000 125.287247
22.400000 19.200000 8.400000 21.600000 125.922874
22.400000 19.200000 11.200000 21.600000 126.645363
22.400000 19.200000 14.000000 21.600000 127.523727
22.400000 19.200000 16.800000 21.600000 128.709290
22.400000 19.200000 19.600000 21.600000 130.638565
22.400000 19.200000 22.400000 21.600000 132.627930
22.400000 19.200000 25.200000 21.600000 130.638565
22.400000 19.200000 28.000000 21.600000 156.270020

22.400000 19.200000 0.000000 24.000000 157.640427
22.400000 19.200000 2.800000 24.000000 158.260330
22.400000 19.200000 5.600000 24.000000 159.005219
22.400000 19.200000 8.400000 24.000000 159.920486
22.400000 19.200000 11.200000 24.000000 161.067413
22.400000 19.200000 14.000000 24.000000 162.532089
22.400000 19.200000 16.800000 24.000000 164.376846
22.400000 19.200000 19.600000 24.000000 166.418518
22.400000 19.200000 22.400000 24.000000 167.515411
22.400000 19.200000 25.200000 24.000000 166.418518
22.400000 19.200000 28.000000 24.000000 127.585907

25.200000 19.200000 0.000000 0.000000 118.831715
25.200000 19.200000 2.800000 0.000000 303.757538
25.200000 19.200000 5.600000 0.000000 301.547668
25.200000 19.200000 8.400000 0.000000 299.209686
25.200000 19.200000 11.200000 0.000000 296.190826
25.200000 19.200000 14.000000 0.000000 292.491516
25.200000 19.200000 16.800000 0.000000 287.499725
25.200000 19.200000 19.600000 0.000000 280.729614
25.200000 19.200000 22.400000 0.000000 284.873871
25.200000 19.200000 25.200000 0.000000 242.902756
25.200000 19.200000 28.000000 0.000000 91.584498

25.200000 19.200000 0.000000 2.400000 305.727814
25.200000 19.200000 2.800000 2.400000 128.257659
25.200000 19.200000 5.600000 2.400000 126.299117
25.200000 19.200000 8.400000 2.400000 123.961697
25.200000 19.200000 11.200000 2.400000 121.235964
25.200000 19.200000 14.000000 2.400000 117.957694
25.200000 19.200000 16.800000 2.400000 113.822010
25.200000 19.200000 19.600000 2.400000 108.140287
25.200000 19.200000 22.400000 2.400000 98.396417
25.200000 19.200000 25.200000 2.400000 64.550410
25.200000 19.200000 28.000000 2.400000 115.652547

25.200000 19.200000 0.000000 4.800000 305.748291
25.200000 19.200000 2.800000 4.800000 162.303102
25.200000 19.200000 5.600000 4.800000 167.186386
25.200000 19.200000 8.400000 4.800000 187.882004
25.200000 19.200000 11.200000 4.800000 161.631714
25.200000 19.200000 14.000000 4.800000 1000.000000
25.200000 19.200000 16.800000 4.800000 152.175247
25.200000 19.200000 19.600000 4.800000 84.456877
25.200000 19.200000 22.400000 4.800000 66.454743
25.200000 19.200000 25.200000 4.800000 63.211475
25.200000 19.200000 28.000000 4.800000 119.116963

25.200000 19.200000 0.000000 7.200000 305.768311
25.200000 19.200000 2.800000 7.200000 162.277864
25.200000 19.200000 5.600000 7.200000 167.423065
25.200000 19.200000 8.400000 7.200000 188.485657
25.200000 19.200000 11.200000 7.200000 161.995163
25.200000 19.200000 14.000000 7.200000 1000.000000
25.200000 19.200000 16.800000 7.200000 152.695572
25.200000 19.200000 19.600000 7.200000 86.288482
25.200000 19.200000 22.400000 7.200000 72.616902
25.200000 19.200000 25.200000 7.200000 61.627850
25.200000 19.200000 28.000000 7.200000 119.644031

25.200000 19.200000 0.000000 9.600000 305.786224
25.200000 19.200000 2.800000 9.600000 160.365691
25.200000 19.200000 5.600000 9.600000 103.756037
25.200000 19.200000 8.400000 9.600000 189.054718
25.200000 19.200000 11.200000 9.600000 99.396103
25.200000 19.200000 14.000000 9.600000 1000.000000
25.200000 19.200000 16.800000 9.600000 93.194126
25.200000 19.200000 19.600000 9.600000 88.352685
25.200000 19.200000 22.400000 9.600000 77.185632
25.200000 19.200000 25.200000 9.600000 59.689649
25.200000 19.200000 28.000000 9.600000 119.534693

25.200000 19.200000 0.000000 12.000000 306.235168
25.200000 19.200000 2.800000 12.000000 113.300981
25.200000 19.200000 5.600000 12.000000 111.250194
25.200000 19.200000 8.400000 12.000000 108.853819
25.200000 19.200000 11.200000 12.000000 106.065539
25.200000 19.200000 14.000000 12.000000 102.726755
25.200000 19.200000 16.800000 12.000000 98.550150
25.200000 19.200000 19.600000 12.000000 92.885542
25.200000 19.200000 22.400000 12.000000 83.213617
25.200000 19.200000 25.200000 12.000000 57.190875
25.200000 19.200000 28.000000 12.000000 118.834990

25.200000 19.200000 0.000000 14.400000 306.027344
25.200000 19.200000 2.800000 14.400000 149.843452
25.200000 19.200000 5.600000 14.400000 167.987106
25.200000 19.200000 8.400000 14.400000 189.957611
25.200000 19.200000 11.200000 14.400000 162.996170
25.200000 19.200000 14.000000 14.400000 1000.000000
25.200000 19.200000 16.800000 14.400000 154.610596
25.200000 19.200000 19.600000 14.400000 118.921532
25.200000 19.200000 22.400000 14.400000 121.985672
25.200000 19.200000 25.200000 14.400000 53.669050
25.200000 19.200000 28.000000 14.400000 116.948670

25.200000 19.200000 0.000000 16.800000 306.034698
25.200000 19.200000 2.800000 16.800000 147.069821
25.200000 19.200000 5.600000 16.800000 168.083527
25.200000 19.200000 8.400000 16.800000 190.217331
25.200000 19.200000 11.200000 16.800000 163.192902
25.200000 19.200000 14.000000 16.800000 1000.000000
25.200000 19.200000 16.800000 16.800000 155.136673
25.200000 19.200000 19.600000 16.800000 119.504074
25.200000 19.200000 22.400000 16.800000 123.869385
25.200000 19.200000 25.200000 16.800000 47.648450
25.200000 19.200000 28.000000 16.800000 113.101423

25.200000 19.200000 0.000000 19.200000 306.256775
25.200000 19.200000 2.800000 19.200000 135.976780
25.200000 19.200000 5.600000 19.200000 168.116928
25.200000 19.200000 8.400000 19.200000 190.307205
25.200000 19.200000 11.200000 19.200000 163.263290
25.200000 19.200000 14.000000 19.200000 1000.000000
25.200000 19.200000 16.800000 19.200000 155.344589
25.200000 19.200000 19.600000 19.200000 119.780449
25.200000 19.200000 22.400000 19.200000 125.357903
25.200000 19.200000 25.200000 19.200000 0.000000
25.200000 19.200000 28.000000 19.200000 106.604189

25.200000 19.200000 0.000000 21.600000 306.034698
25.200000 19.200000 2.800000 21.600000 91.827632
25.200000 19.200000 5.600000 21.600000 89.683928
25.200000 19.200000 8.400000 21.600000 87.222556
25.200000 19.200000 11.200000 21.600000 84.324804
25.200000 19.200000 14.000000 21.600000 80.778099
